P,Q,V,F
1200.0,505.4684894964988,47734.91898924823,1859594.9640778035
1200.0,505.5101700566856,48403.83739925359,1885653.3366152118
1200.0,505.5518506168723,49082.13966421459,1912076.8476150546
1200.0,505.593531177059,49769.95661650067,1938870.6142222686
1200.0,505.63521173724575,50467.42091004237,1966039.8252958015
1200.0,505.67689229743246,51174.66704672114,1993589.7424127725
1200.0,505.7185728576192,51891.8314031416,2021525.7008866929
1200.0,505.7602534178059,52619.052257790754,2049853.1107999454
1200.0,505.8019339779927,53356.46981858818,2078577.4580507244
1200.0,505.8436145381794,54104.22625083168,2107704.3054146385
1200.0,505.8852950983661,54862.46570554281,2137239.2936211843
1200.0,505.92697565855286,55631.33434821653,2167188.142445298
1200.0,505.96865621873957,56410.980387979645,2197556.651814199
1200.0,506.01033677892633,57201.55410716253,2228350.7029297403
1200.0,506.05201733911304,58003.20789128861,2259576.259406484
1200.0,506.09369789929974,58816.096259486556,2291239.3684257246
1200.0,506.1353784594865,59640.37589532951,2323346.161905681
1200.0,506.1770590196732,60476.20567810659,2355902.8576880884
1200.0,506.21873957985997,61323.74671453115,2388915.76074142
1200.0,506.2604201400467,62183.16237089094,2422391.2643809714
1200.0,506.3021007002334,63054.618305645105,2456335.851506045
1200.0,506.34378126042014,63938.28250247318,2490756.095854477
1200.0,506.38546182060685,64834.32530378106,2525658.6632747506
1200.0,506.4271423807936,65742.91944466943,2561050.3130159387
1200.0,506.4688229409803,66664.24008736984,2596937.8990357337
1200.0,506.5105035011671,67598.46485615375,2633328.371326812
1200.0,506.5521840613538,68545.77387272034,2670228.777261799
1200.0,506.5938646215405,69506.34979206833,2707646.262957086
1200.0,506.63554518172725,70480.37783885779,2745588.0746557717
1200.0,506.67722574191396,71468.0458442675,2784061.560129999
1200.0,506.7189063021007,72469.54428335391,2823074.1701029493
1200.0,506.7605868622874,73485.06631291761,2862633.4596907804
1200.0,506.80226742247413,74514.80780988347,2902747.0898647867
1200.0,506.8439479826609,75558.96741020042,2943422.828934062
1200.0,506.8856285428476,76617.74654826763,2984668.5540489536
1200.0,506.92730910303436,77691.34949689306,3026492.2527256072
1200.0,506.96898966322107,78779.98340779111,3068902.0243918877
1200.0,507.0106702234078,79883.85835262614,3111906.0819549835
1200.0,507.05235078359453,81003.18736460844,3155512.7533909986
1200.0,507.09403134378124,82138.18648064979,3199730.4833568367
1200.0,507.135711903968,83289.07478408527,3244567.8348246966
1200.0,507.1773924641547,84456.07444796899,3290033.490739491
1200.0,507.21907302434147,85639.41077895054,3336136.255699511
1200.0,507.2607535845282,86839.31226174007,3382885.057660671
1200.0,507.3024341447149,88056.01060416903,3430288.949664649
1200.0,507.34411470490164,89289.74078285495,3478357.111591275
1200.0,507.38579526508835,90540.74108947736,3527098.851935493
1200.0,507.4274758252751,91809.25317767359,3576523.609609254
1200.0,507.4691563854618,93095.52211056196,3626640.9557686797
1200.0,507.5108369456486,94399.79640890124,3677460.5956668565
1200.0,507.5525175058353,95722.32809989441,3728992.370532619
1200.0,507.594198066022,97063.37276664547,3781246.2594756847
1200.0,507.63587862620875,98423.18959827817,3834232.3814185173
1200.0,507.67755918639546,99802.0414407256,3887960.9970552786
1200.0,507.7192397465822,101200.1948481995,3942442.510838265
1200.0,507.7609203067689,102617.92013534889,3997687.472992205
1200.0,507.80260086695563,104055.49143011731,4053706.5815568073
1200.0,507.8442814271424,105513.18672730825,4110510.684457961
1200.0,507.8859619873291,106991.28794286858,4168110.7816079874
1200.0,507.92764254751586,108490.0809689002,4226518.027035346
1200.0,507.96932310770256,110009.8557294096,4285743.731044214
1200.0,508.0110036678893,111550.90623680603,4345799.362404356
1200.0,508.05268422807603,113113.5306491588,4406696.550571701
1200.0,508.09436478826274,114698.03132822418,4468447.087940073
1200.0,508.1360453484495,116304.71489825302,4531062.9321244955
1200.0,508.1777259086362,117933.8923055901,4594556.208276519
1200.0,508.21940646882297,119585.87887907654,4658939.211432019
1200.0,508.2610870290097,121260.9943912668,4724224.408891926
1200.0,508.3027675891964,122959.56312047175,4790424.44263633
1200.0,508.34444814938314,124681.91391364012,4857552.131772453
1200.0,508.38612870956985,126428.38025008999,4925620.475016943
1200.0,508.4278092697566,128199.30030610292,4994642.653212977
1200.0,508.4694898299433,129995.01702039308,5064632.031882659
1200.0,508.51117039013,131815.87816046434,5135602.163815218
1200.0,508.5528509503168,133662.23638986802,5207566.791691485
1200.0,508.5945315105035,135534.4493363746,5280539.850745178
1200.0,508.63621207069025,137432.8796610727,5354535.471461501
1200.0,508.67789263087695,139357.89512840897,5429567.982313577
1200.0,508.7195731910637,141309.86867718314,5505651.9125372525
1200.0,508.7612537512504,143289.17849251124,5582801.9949448
1200.0,508.8029343114371,145296.2080787726,5661033.168778073
1200.0,508.8446148716239,147331.34633355393,5740360.5826016655
1200.0,508.8862954318106,149394.98762260648,5820799.597236618
1200.0,508.92797599199736,151487.53185582993,5902365.78873527
1200.0,508.96965655218406,153609.38456429928,5985074.951397799
1200.0,509.01133711237077,155760.95697834992,6068943.10083106
1200.0,509.05301767255753,157942.66610673632,6153986.477050295
1200.0,509.09469823274424,160154.93481688062,6240221.547624325
1200.0,509.136378792931,162398.19191622725,6327665.010864832
1200.0,509.1780593531177,164672.87223471986,6416333.799060339
1200.0,509.21973991330447,166979.41670841762,6506245.0817555245
1200.0,509.26142047349117,169318.27246426741,6597416.269076503
1200.0,509.3031010336779,171689.89290604967,6689865.015102707
1200.0,509.34478159386464,174094.73780151468,6783609.221286036
1200.0,509.38646215405134,176533.27337072787,6878667.03991792
1200.0,509.4281427142381,179005.97237564114,6975056.877644976
1200.0,509.4698232744248,181513.31421090954,7072797.399033941
1200.0,509.5115038346115,184055.78499597107,7171907.530186562
1200.0,509.5531843947983,186633.87766840862,7272406.462405144
1200.0,509.594864954985,189248.09207861315,7374313.655909474
1200.0,509.63654551517175,191898.93508576768,7477648.843605825
1200.0,509.67822607535845,194586.92065517133,7582432.034908782
1200.0,509.71990663554516,197312.56995692346,7688683.519616625
1200.0,509.7615871957319,200076.4114659883,7796423.871841016
1200.0,509.8032677559186,202878.98106366032,7905673.9539917465
1200.0,509.8449483161054,205720.82214045114,8016454.92081733
1200.0,509.8866288762921,208602.4857004192,8128788.223502208
1200.0,509.9283094364788,211524.5304669631,8242695.613821364
1200.0,509.96998999666556,214487.52299010102,8358199.148353157
1200.0,510.01167055685227,217492.03775525728,8475321.192751177
1200.0,510.053351117039,220538.65729357893,8594084.426075956
1200.0,510.09503167722573,223627.9722938046,8714511.845187377
1200.0,510.1367122374125,226760.5817157085,8836626.769198623
1200.0,510.1783927975992,229937.09290514298,8960452.84399252
1200.0,510.2200733577859,233158.1217107027,9086014.04680117
1200.0,510.26175391797267,236424.29260203434,9213334.690849744
1200.0,510.3034344781594,239736.23878981647,9342439.430065325
1200.0,510.34511503834614,243094.60234743298,9473353.26385174
1200.0,510.38679559853284,246500.0343343659,9606101.541931266
1200.0,510.42847615871955,249953.1949213318,9740709.969254194
1200.0,510.4701567189063,253454.75351718802,9877204.610977149
1200.0,510.511837279093,257005.38889763353,10015611.897511175
1200.0,510.5535178392798,260605.78933573148,10155958.629640527
1200.0,510.5951983994665,264256.65273427905,10298271.98371318
1200.0,510.63687895965325,267958.686760052,10442579.516904056
1200.0,510.67855951983995,271712.6089799505,10588909.17255198
1200.0,510.72024008002666,275519.14699907403,10737289.285571404
1200.0,510.7619206402134,279379.03860075347,10887748.587939942
1200.0,510.8036012004001,283293.0318885678,11040316.214262793
1200.0,510.8452817605869,287261.8854303745,11195021.707415089
1200.0,510.8869623207736,291286.3684043825,11351895.024263317
1200.0,510.9286428809603,295367.2607472975,11510966.541466868
1200.0,510.97032344114706,299505.3533045675,11672267.061360871
1200.0,511.01200400133376,303701.4479827614,11835827.817921437
1200.0,511.0536845615205,307956.3579041087,12001680.482814463
1200.0,511.09536512170723,312270.90756323206,12169857.171529176
1200.0,511.13704568189394,316645.93298610457,12340390.449597605
1200.0,511.1787262420807,321082.2818912623,12513313.338901171
1200.0,511.2204068022674,325580.81385330466,12688659.324065635
1200.0,511.26208736245417,330142.40046871523,12866462.358945612
1200.0,511.3037679226409,334767.9255240356,13046756.87319995
1200.0,511.34544848282763,339458.28516642534,13229577.778959207
1200.0,511.38712904301434,344214.388076643,13414960.477586525
1200.0,511.42880960320105,349037.15564448043,13602940.866533238
1200.0,511.4704901633878,353927.5221466866,13793555.346290497
1200.0,511.5121707235745,358886.43492741545,13986840.827438291
1200.0,511.5538512837613,363914.8545812327,14182834.737793216
1200.0,511.595531843948,369013.7551387187,14381575.029656373
1200.0,511.6372124041347,374184.1242547029,14583100.187162802
1200.0,511.67889296432145,379426.9633991668,14787449.233733885
1200.0,511.72057352450815,384743.2880508537,14994661.739634141
1200.0,511.7622540846949,390134.1278936217,15204777.829633879
1200.0,511.8039346448816,395600.52701557934,15417838.190779213
1200.0,511.8456152050684,401143.5441110427,15633884.08027093
1200.0,511.8872957652551,406764.25268535264,15852957.333453719
1200.0,511.9289763254418,412463.7412625925,16075100.371917345
1200.0,511.97065688562856,418243.1135962466,16300356.211711302
1200.0,512.0123374458153,424103.4888828408,16528768.471674563
1200.0,512.054018006002,430046.00197860546,16760381.38188201
1200.0,512.0956985661887,436071.80361920426,16995239.79220921
1200.0,512.1373791263754,442182.0606425704,17233389.181017194
1200.0,512.1790596865621,448377.95621489314,17474875.663958866
1200.0,512.220740246749,454660.6900598,17719746.002908845
1200.0,512.2624208069357,461031.47869077633,17968047.615018368
1200.0,512.3041013671224,467491.55564686924,18219828.5818971
1200.0,512.3457819273091,474042.1717317202,18475137.658923525
1200.0,512.3874624874958,480684.59525597293,18734024.284685846
1200.0,512.4291430476826,487420.11228310247,18996538.590555098
1200.0,512.4708236078693,494250.0268787139,19262731.410392426
1200.0,512.512504168056,501175.6613633572,19532654.290392354
1200.0,512.5541847282427,508198.3565689079,19806359.499063954
1200.0,512.5958652884294,515319.4720985623,20083900.037351884
1200.0,512.6375458486162,522540.3865904969,20365329.64889921
1200.0,512.679226408803,529862.4979852434,20650702.830454033
1200.0,512.7209069689897,537287.2237968292,20940074.84242193
1200.0,512.7625875291764,544816.0013877364,21233501.719566222
1200.0,512.8042680893631,552450.2882477316,21531040.2818582
1200.0,512.8459486495499,560191.5622766196,21832748.14547934
1200.0,512.8876292097366,568041.3220709754,22138683.733977724
1200.0,512.9293097699233,576001.0872149089,22448906.289580744
1200.0,512.97099033011,584072.3985749183,22763475.884666312
1200.0,513.0126708902968,592256.8185988882,23082453.433394834
1200.0,513.0543514504835,600555.9316192898,23405900.70350415
1200.0,513.0960320106702,608971.3441606404,23733880.328269728
1200.0,513.1377125708569,617504.6852512816,24066455.81863248
1200.0,513.1793931310436,626157.6067395352,24403691.575496487
1200.0,513.2210736912305,634931.783614298,24745652.90219906
1200.0,513.2627542514172,643828.9143301346,25092406.017155513
1200.0,513.3044348116039,652850.7211369331,25444018.066681143
1200.0,513.3461153717906,661998.9504141831,25800557.137992855
1200.0,513.3877959319773,671275.3730099435,26162092.272393
1200.0,513.4294764921641,680681.7845845618,26528693.47863792
1200.0,513.4711570523508,690220.0059592112,26900431.74649384
1200.0,513.5128376125375,699891.8834693123,27277379.060482714
1200.0,513.5545181727242,709699.2893229079,27659608.413820695
1200.0,513.5961987329109,719644.1219640557,28047193.8225519
1200.0,513.6378792930977,729728.3064413118,28440210.33988024
1200.0,513.6795598532844,739953.7947813737,28838734.070702106
1200.0,513.7212404134712,750322.5663679544,29242842.186342664
1200.0,513.7629209736579,760836.6283259585,29652612.939498674
1200.0,513.8046015338446,771498.0159110364,30068125.67939069
1200.0,513.8462820940314,782308.7929045872,30489460.867127612
1200.0,513.8879626542181,793271.0520142899,30916700.09128652
1200.0,513.9296432144048,804386.9152802349,31349926.083710853
1200.0,513.9713237745915,815658.5344867369,31789222.735529955
1200.0,514.0130043347783,827088.091579906,32234675.113403123
1200.0,514.054684894965,838677.7990910566,32686369.475991275
1200.0,514.0963654551517,850429.9005660366,33144393.290659472
1200.0,514.1380460153384,862346.6710005566,33608835.25041346
1200.0,514.1797265755251,874430.417281604,34079785.29107358
1200.0,514.221407135712,886683.478635026,34557334.60868933
1200.0,514.2630876958987,899108.2270793663,35041575.67719798
1200.0,514.3047682560854,911707.0678860439,35532602.26633065
1200.0,514.3464488162721,924482.4400459597,36030509.459769316
1200.0,514.3881293764588,937436.8167426226,36535393.673558205
1200.0,514.4298099366456,950572.7058318845,37047352.67477331
1200.0,514.4714904968323,963892.6503283752,37566485.60045347
1200.0,514.513171057019,977399.2288987326,38092892.976796694
1200.0,514.5548516172057,991095.0563617205,38626676.73862561
1200.0,514.5965321773924,1004982.784195332,39167940.249125615
1200.0,514.6382127375792,1019065.1010509724,39716788.31985966
1200.0,514.679893297766,1033344.7332748255,40273327.231063515
1200.0,514.7215738579526,1047824.4454364973,40837664.752225436
1200.0,514.7632544181394,1062507.0408650436,41409910.16295423
1200.0,514.8049349783261,1077395.3621924813,41990174.27413981
1200.0,514.8466155385129,1092492.291904889,42578569.44941018
1200.0,514.8882960986996,1107800.7529012042,43175209.62688925
1200.0,514.9299766588863,1123323.7090598207,43780210.34125944
1200.0,514.971657219073,1139064.1658130996,44393688.74613355
1200.0,515.0133377792597,1155025.1707299012,45015763.63674008
1200.0,515.0550183394465,1171209.8141062513,45646555.472926505
1200.0,515.0966988996332,1187621.2295642563,46286186.40248488
1200.0,515.1383794598199,1204262.5946593804,46934780.28480434
1200.0,515.1800600200066,1221137.1314962045,47592462.71485506
1200.0,515.2217405801935,1238248.1073527825,48259361.04750832
1200.0,515.2634211403802,1255598.8353137185,48935604.42219736
1200.0,515.3051017005669,1273192.6749120853,49621323.78792386
1200.0,515.3467822607536,1291033.0327803069,50316651.92861482
1200.0,515.3884628209403,1309123.3633101345,51021723.488834836
1200.0,515.4301433811271,1327467.169321839,51736674.99985862
1200.0,515.4718239413138,1346068.0027427522,52461644.90610895
1200.0,515.5135045015005,1364929.465295286,53196773.5919651
1200.0,515.5551850616872,1384055.2091945654,53942203.40894694
1200.0,515.5968656218739,1403448.937855806,54698078.70327997
1200.0,515.6385461820607,1423114.4066115767,55464545.84384671
1200.0,515.6802267422474,1443055.423439083,56241753.25052966
1200.0,515.7219073024341,1463275.8496976162,57029851.42295159
1200.0,515.7635878626209,1483779.6008763055,57828992.969618425
1200.0,515.8052684228076,1504570.647352322,58639332.637470715
1200.0,515.8469489829944,1525653.0151596807,59461027.341849014
1200.0,515.8886295431811,1547030.7867687882,60294236.196879335
1200.0,515.9303101033678,1568708.1018768875,61139120.54628434
1200.0,515.9719906635545,1590689.1582095544,61995843.9946263
1200.0,516.0136712237412,1612978.2123333998,62864572.43898786
1200.0,516.055351783928,1635579.5804801355,63745474.101096824
1200.0,516.0970323441147,1658497.639382163,64638719.55990105
1200.0,516.1387129043014,1681736.8271198492,65544481.78459981
1200.0,516.1803934644881,1705301.6439806507,66462936.16813812
1200.0,516.2220740246748,1729196.6533302562,67394260.5611703
1200.0,516.2637545848617,1753426.4824959137,68338635.30649962
1200.0,516.3054351450484,1777995.8236621162,69296243.2740004
1200.0,516.3471157052351,1802909.434778817,70267269.89602965
1200.0,516.3887962654218,1828172.140482355,71251903.20333473
1200.0,516.4304768256086,1853788.8330292641,72250333.8614644
1200.0,516.4721573857953,1879764.4732431532,73262755.20768991
1200.0,516.513837945982,1906104.0914748355,74289363.28844365
1200.0,516.5555185061687,1932812.7885758986,75330356.89728227
1200.0,516.5971990663554,1959895.7368859008,76385937.61338185
1200.0,516.6388796265422,1987358.181233388,77456309.84057249
1200.0,516.6805601867289,2015205.439950924,78541680.84691991
1200.0,516.7222407469156,2043442.9059043329,79642260.80486166
1200.0,516.7639213071024,2072076.047536353,80758262.83190578
1200.0,516.805601867289,2101110.4099249053,81889903.03189978
1200.0,516.8472824274759,2130551.615856181,83037400.53687786
1200.0,516.8889629876626,2160405.3669127603,84200977.5494946
1200.0,516.9306435478493,2190677.4445769717,85380859.38605322
1200.0,516.972324108036,2221373.711349701,86577274.52013677
1200.0,517.0140046682227,2252500.1118848817,87790454.62685077
1200.0,517.0556852284095,2284062.6741398717,89020634.62768574
1200.0,517.0973657885962,2316067.510541952,90268052.73600844
1200.0,517.1390463487829,2348520.8191711647,91532950.5031905
1200.0,517.1807269089696,2381428.8849597266,92815572.86538354
1200.0,517.2224074691563,2414798.0809082547,94116168.19094954
1200.0,517.2640880293432,2448634.869319028,95434988.32855614
1200.0,517.3057685895299,2482945.803046538,96772288.65594548
1200.0,517.3474491497166,2517737.5267655635,98128328.12938684
1200.0,517.3891297099033,2553016.778257021,99503369.33382188
1200.0,517.43081027009,2588790.3897118377,100897678.53371282
1200.0,517.4724908302768,2625065.2890530997,102311525.72460291
1200.0,517.5141713904635,2661848.5012767375,103745184.68539955
1200.0,517.5558519506502,2699147.1498110057,105198933.03138997
1200.0,517.5975325108369,2736968.457895018,106673052.26799977
1200.0,517.6392130710237,2775319.749976617,108167827.84530483
1200.0,517.6808936312104,2814208.453129834,109683549.21330695
1200.0,517.7225741913971,2853642.098492233,111220509.8779841
1200.0,517.7642547515838,2893628.3227223987,112779007.45812614
1200.0,517.8059353117706,2934174.869477869,114359343.74296683
1200.0,517.8476158719573,2975289.59091379,115961824.75062346
1200.0,517.8892964321441,3016980.4492025846,117586760.78735536
1200.0,517.9309769923308,3059255.5180749367,119234466.5076528
1200.0,517.9726575525175,3102122.9843823817,120905260.97516777
1200.0,518.0143381127042,3145591.1496818103,122599467.72449866
1200.0,518.056018672891,3189668.4318422023,124317414.8238407
1200.0,518.0976992330777,3234363.3666738826,126059434.93851411
1200.0,518.1393797932644,3279684.609580638,127825865.39538273
1200.0,518.1810603534511,3325640.9372349996,129617048.24817495
1200.0,518.2227409136378,3372241.249277025,131433330.34372024
1200.0,518.2644214738247,3419494.5700369054,133275063.3891137
1200.0,518.3061020340114,3467410.0502817347,135142604.01982167
1200.0,518.3477825941981,3515996.968986777,137036313.8687418
1200.0,518.3894631543848,3565264.735131583,138956559.63623077
1200.0,518.4311437145715,3615222.8895212947,140903713.16111305
1200.0,518.4728242747583,3665881.1066334955,142878151.49268517
1200.0,518.514504834945,3717249.1964909714,144880256.96372834
1200.0,518.5561853951317,3769337.1065607336,146910417.26454455
1200.0,518.5978659553184,3822154.923679682,148969025.51803005
1200.0,518.6395465155051,3875712.8760072757,151056480.35580057
1200.0,518.6812270756919,3930021.335005595,153173185.99538344
1200.0,518.7229076358786,3985090.817447175,155319552.3184913
1200.0,518.7645881960653,4040931.9874510034,157495994.95039257
1200.0,518.806268756252,4097555.6585470736,159702935.34039414
1200.0,518.8479493164388,4154972.7957698954,161940800.8434518
1200.0,518.8896298766256,4213194.517781373,164210024.80292416
1200.0,518.9313104368123,4272232.099023451,166511046.63448632
1200.0,518.972990996999,4332096.971900963,168844311.91121912
1200.0,519.0146715571857,4392800.728995085,171210272.44989097
1200.0,519.0563521173725,4454355.125307839,173609386.39844844
1200.0,519.0980326775592,4516772.080538081,176042118.32473296
1200.0,519.1397132377459,4580063.681389394,178508939.30644065
1200.0,519.1813937979326,4644242.183910369,181010327.02234268
1200.0,519.2230743581193,4709320.015867691,183546765.84478375
1200.0,519.2647549183062,4775309.779152512,186118746.93347684
1200.0,519.3064354784929,4842224.252220575,188726768.33061215
1200.0,519.3481160386796,4910076.39256655,191371335.0572989
1200.0,519.3897965988663,4978879.339233073,194052959.21135828
1200.0,519.431477159053,5048646.415354973,196772160.06648692
1200.0,519.4731577192398,5119391.1307391655,199529464.17280978
1200.0,519.5148382794265,5191127.184480741,202325405.4588421
1200.0,519.5565188396132,5263868.467615715,205160525.33487996
1200.0,519.5981993997999,5337629.065810996,208035372.7978398
1200.0,519.6398799599866,5412423.262092058,210950504.53756672
1200.0,519.6815605201734,5488265.539608861,213906485.04463285
1200.0,519.7232410803601,5565170.584440564,216903886.71964574
1200.0,519.7649216405468,5643153.288439541,219943289.98408878
1200.0,519.8066022007336,5722228.752115294,223025283.39271468
1200.0,519.8482827609203,5802412.287558783,226150463.7475138
1200.0,519.8899633211071,5883719.421407762,229319436.2132796
1200.0,519.9316438812938,5966165.897853689,232532814.4347933
1200.0,519.9733244414805,6049767.68169078,235791220.65565068
1200.0,520.0150050016672,6134540.961407823,239095285.83875394
1200.0,520.056685561854,6220502.152323318,242445649.78849193
1200.0,520.0983661220407,6307667.8997645825,245842961.2746325
1200.0,520.1400466822274,6396055.082291409,249287878.15795085
1200.0,520.1817272424141,6485680.814964915,252781067.51761815
1200.0,520.2234078026008,6576562.452662209,256323205.7803755
1200.0,520.2650883627877,6668717.59343753,259914978.8515176
1200.0,520.3067689229744,6762164.081930482,263557082.2477121
1200.0,520.3484494831611,6856920.012822053,267250221.23167998
1200.0,520.3901300433478,6953003.734339068,270995110.9487631
1200.0,520.4318106035345,7050433.8518077545,274792476.5654056
1200.0,520.4734911637213,7149229.231257123,278643053.40957564
1200.0,520.515171723908,7249409.003072842,282547587.1131549
1200.0,520.5568522840947,7350992.565702321,286506833.75632304
1200.0,520.5985328442814,7453999.5894117225,290521560.0139659
1200.0,520.6402134044681,7558450.020095624,294592543.3041349
1200.0,520.6818939646549,7664364.083140067,298720571.93858683
1200.0,520.7235745248416,7771762.287339741,302906445.27543294
1200.0,520.7652550850283,7880665.428870066,307150973.87392735
1200.0,520.806935645215,7991094.595314928,311454979.65142447
1200.0,520.8486162054018,8103071.169750865,315819296.04253536
1200.0,520.8902967655886,8216616.8348884685,320244768.16051465
1200.0,520.9319773257753,8331753.577271837,324732252.96090907
1200.0,520.973657885962,8448503.691536855,329282619.40749884
1200.0,521.0153384461487,8566889.784729144,333896748.64056426
1200.0,521.0570190063354,8686934.780682521,338575534.1475105
1200.0,521.0986995665222,8808661.924458802,343319881.93588334
1200.0,521.1403801267089,8932094.786849812,348130710.7088087
1200.0,521.1820606868956,9057257.268942473,353008952.0428914
1200.0,521.2237412470823,9184173.606747862,357955550.568606
1200.0,521.2654218072691,9312868.375895113,362971464.15321624
1200.0,521.3071023674559,9443366.496391091,368057664.08625674
1200.0,521.3487829276426,9575693.237446751,373215135.2676143
1200.0,521.3904634878293,9709874.222371122,378444876.3982451
1200.0,521.432144048016,9845935.433533832,383747900.17356354
1200.0,521.4738246082028,9983903.2173972,389125233.47954154
1200.0,521.5155051683895,10123804.289618783,394577917.5915557
1200.0,521.5571857285762,10265665.740225438,400107008.3760206
1200.0,521.5988662887629,10409515.038859863,405713576.4948478
1200.0,521.6405468489496,10555380.040100634,411398707.6127696
1200.0,521.6822274091364,10703288.988856783,417163502.6075684
1200.0,521.7239079693231,10853270.525837947,423009077.78325135
1200.0,521.7655885295098,11005353.693101136,428936565.0862127
1200.0,521.8072690896965,11159567.939675236,434947112.32442504
1200.0,521.8489496498833,11315943.127264282,441041883.38970166
1200.0,521.8906302100701,11474509.536030635,447222058.48307395
1200.0,521.9323107702568,11635297.870459182,453488834.3433266
1200.0,521.9739913304435,11798339.265303684,459843424.47873545
1200.0,522.0156718906302,11963665.291616417,466287059.40205216
1200.0,522.0573524508169,12131307.962862303,472820986.86878234
1200.0,522.0990330110037,12301299.741118671,479446472.11880213
1200.0,522.1407135711904,12473673.543361874,486164798.1213606
1200.0,522.1823941313771,12648462.747841997,492977265.8235153
1200.0,522.2240746915638,12825701.200546835,499885194.40204936
1200.0,522.2657552517505,13005423.221756438,506889921.5189181
1200.0,522.3074358119374,13187663.612689486,513992803.5802755
1200.0,522.3491163721241,13372457.662242755,521195215.9991304
1200.0,522.3907969323108,13559841.153825013,528498553.4616833
1200.0,522.4324774924975,13749850.372286635,535904230.19739443
1200.0,522.4741580526842,13942522.1109463,543413680.2528378
1200.0,522.515838612871,14137893.67871613,551028357.7693911
1200.0,522.5575191730577,14336002.907326648,558749737.2648176
1200.0,522.5991997332444,14536888.158652924,566579313.918794
1200.0,522.6408802934311,14740588.332143389,574518603.8624388
1200.0,522.6825608536178,14947142.872352691,582569144.4718977
1200.0,522.7242414138046,15156591.776580103,590732494.6660435
1200.0,522.7659219739913,15368975.602614917,599010235.2083472
1200.0,522.807602534178,15584335.47659036,607403969.012979
1200.0,522.8492830943648,15802713.100947533,615915321.4551992
1200.0,522.8909636545516,16024150.76251092,624545940.6860981
1200.0,522.9326442147383,16248691.34067703,633297497.9517459
1200.0,522.974324774925,16476378.315717759,642171687.9168155
1200.0,523.0160053351117,16707255.777200067,651170228.9927399
1200.0,523.0576858952984,16941368.432523638,660294863.670468
1200.0,523.0993664554852,17178761.615578122,669547358.8578826
1200.0,523.1410470156719,17419481.29552168,678929506.2219478
1200.0,523.1827275758586,17663574.08568251,688443122.5356495
1200.0,523.2244081360453,17911087.25258508,698090050.0297986
1200.0,523.266088696232,18162068.72510282,707872156.749763
1200.0,523.3077692564189,18416567.10373906,717791336.9171987
1200.0,523.3494498166056,18674631.67003796,727849511.2968503
1200.0,523.3911303767923,18936312.396127332,738048627.5684909
1200.0,523.432810936979,19201659.954395134,748390660.7040732
1200.0,523.4744914971657,19470725.727301538,758877613.3501669
1200.0,523.5161720573525,19743561.81732848,769511516.2157543
1200.0,523.5578526175392,20020221.057068598,780294428.4654596
1200.0,523.5995331777259,20300757.01945554,791228438.1182895
1200.0,523.6412137379126,20585224.028137602,802315662.4519601
1200.0,523.6828942980993,20873677.167996682,813558248.4128902
1200.0,523.7245748582861,21166172.29581467,824958373.0319396
1200.0,523.7662554184728,21462766.05108923,836518243.8459731
1200.0,523.8079359786595,21763515.867001157,848240099.3253312
1200.0,523.8496165388462,22068479.9815354,860126209.3072913
1200.0,523.891297099033,22377717.44875789,872178875.435603
1200.0,523.9329776592198,22691288.150250386,884400431.6061825
1200.0,523.9746582194065,23009252.80670553,896793244.419051
1200.0,524.0163387795932,23331672.989684384,909359713.6366088
1200.0,524.0580193397799,23658611.13353869,922102272.648328
1200.0,524.0996998999667,23990130.547500204,935023388.9419583
1200.0,524.1413804601534,24326295.427939408,948125564.5813364
1200.0,524.1830610203401,24667170.870795988,961411336.690889
1200.0,524.2247415805268,25012822.884183504,974883277.9469265
1200.0,524.2664221407135,25363318.401170675,988543997.0758196
1200.0,524.3081027009003,25718725.29274175,1002396139.3591586
1200.0,524.349783261087,26079112.38093849,1016442387.1459895
1200.0,524.3914638212738,26444549.452186294,1030685460.3722287
1200.0,524.4331443814605,26815107.27080706,1045128117.0873564
1200.0,524.4748249416472,27190857.592721406,1059773153.98849
1200.0,524.516505501834,27571873.179342866,1074623406.961941
1200.0,524.5581860620207,27958227.811666816,1089681751.6323607
1200.0,524.5998666222074,28349996.304556794,1104951103.919582
1200.0,524.6415471823941,28747254.521231033,1120434420.6032615
1200.0,524.6832277425808,29150079.387951985,1136134699.8954377
1200.0,524.7249083027676,29558548.90892167,1152054982.0211077
1200.0,524.7665888629543,29972742.18138578,1168198349.8069425
1200.0,524.808269423141,30392739.410949428,1184567929.278251
1200.0,524.8499499833277,30818621.927107506,1201166890.264308
1200.0,524.8916305435145,31250472.198992684,1217998447.0121665
1200.0,524.9333111037013,31688373.851344083,1235065858.8090694
1200.0,524.974991663888,32132411.68069973,1252372430.6135828
1200.0,525.0166722240747,32582671.67181591,1269921513.695575
1200.0,525.0583527842614,33039241.01431662,1287716506.2851608
1200.0,525.1000333444481,33502208.1195763,1305760854.2307415
1200.0,525.1417139046349,33971662.63783923,1324058051.6662638
1200.0,525.1833944648216,34447695.475578725,1342611641.687831
1200.0,525.2250750250083,34930398.813099675,1361425217.0397925
1200.0,525.266755585195,35419866.122387715,1380502420.8104508
1200.0,525.3084361453818,35916192.18520855,1399846947.137513
1200.0,525.3501167055686,36419473.11146087,1419462541.9234312
1200.0,525.3917972657553,36929806.35778654,1439353003.560765
